Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
MATH-414-500,13,9,7,0,0,29,3.206,0,0,0,4,0,33,ALONSO R
PHYS-206-501,3,2,7,1,1,14,2.357,0,0,0,0,0,14,BELIC M
PHYS-206-502,7,7,4,3,0,21,2.857,0,0,0,1,0,22,BELIC M
PHYS-206-503,7,3,10,0,1,21,2.714,0,0,0,3,0,24,EL MELLOUHI F
PHYS-206-504,7,3,4,1,0,15,3.066,0,0,0,4,0,19,NHA H
PHYS-207-500,6,2,12,4,0,24,2.416,0,0,0,6,0,30,KROLIKOWSKI W
PHYS-207-501,7,6,6,4,4,27,2.296,0,0,0,3,0,30,BOUHALI O
DEPARTMENT TOTAL:,189,177,188,56,57,667,2.545,0,0,0,97,0,764,
ECEN-214-501,2,0,3,2,3,10,1.600,0,0,0,1,0,11,GHRAYEB A
ECEN-214-502,1,8,4,0,2,15,2.400,0,0,0,1,0,16,GHRAYEB A
ECEN-214-503,2,0,6,0,0,8,2.500,0,0,0,3,0,11,GHRAYEB A
ECEN-215-501,4,3,2,2,0,11,2.818,0,0,0,1,0,12,BALOG R
ECEN-215-502,1,2,3,0,0,6,2.666,0,0,0,0,0,6,BALOG R
ECEN-215-503,3,3,0,0,0,6,3.500,0,0,0,0,0,6,BALOG R
ECEN-215-504,0,1,2,2,0,5,1.800,0,0,0,0,0,5,BALOG R
ECEN-303-200,5,0,0,0,0,5,4.000,0,0,0,0,0,5,BOUTROS J
ECEN-303-500,10,9,8,0,0,27,3.074,0,0,0,0,0,27,BOUTROS J
ECEN-340-500,19,12,17,1,1,50,2.940,0,0,0,0,0,50,ABU-RUB H
ECEN-350-501,6,1,9,0,0,16,2.812,0,0,0,0,0,16,ZILANY M
ECEN-350-502,5,4,7,0,0,16,2.875,0,0,0,0,0,16,ZILANY M
ECEN-350-503,4,1,6,0,0,11,2.818,0,0,0,0,0,11,ZILANY M
ECEN-370-500,12,9,7,0,0,28,3.178,0,0,0,0,0,28,JI J
ECEN-404-501,8,1,0,0,0,9,3.888,0,0,0,0,0,9,GHRAYEB A
ECEN-404-502,12,1,1,0,0,14,3.785,0,0,0,0,0,14,GHRAYEB A
ECEN-404-503,14,0,0,0,0,14,4.000,0,0,0,0,0,14,GHRAYEB A
ECEN-410-500,5,10,0,0,0,15,3.333,0,0,0,0,0,15,JI J
ECEN-410-501,6,4,2,0,0,12,3.333,0,0,0,0,0,12,JI J
ECEN-429-500,15,15,4,1,0,35,3.257,0,0,0,0,0,35,SERPEDIN E
ECEN-459-500,7,2,6,1,0,16,2.937,0,0,0,0,0,16,BAYHAN S
ECEN-459-501,3,7,2,0,0,12,3.083,0,0,0,0,0,12,BAYHAN S
ECEN-478-500,15,5,0,0,0,20,3.750,0,0,0,0,0,20,QARAQE K
ENGR-217-501,7,4,0,0,0,11,3.636,0,0,0,0,0,11,ZILANY M
ENGR-217-502,7,6,1,0,0,14,3.428,0,0,0,0,0,14,ZILANY M
ENGR-217-503,3,5,0,0,0,8,3.375,0,0,0,0,0,8,ZILANY M
ENGR-217-504,0,4,2,3,0,9,2.111,0,0,0,0,0,9,ZILANY M
DEPARTMENT TOTAL:,176,117,92,12,6,403,3.071,0,0,0,6,0,409,
CVEN-305-500,6,6,4,1,2,19,2.684,0,0,0,1,0,20,RUIMI A
ENGR-216-200,6,2,0,0,0,8,3.750,0,0,0,0,0,8,SCHULLER M
ENGR-216-501,2,8,1,1,0,12,2.916,0,0,0,0,0,12,SCHULLER M
ENGR-216-502,6,7,1,0,0,14,3.357,0,0,0,0,0,14,SCHULLER M
ENGR-216-503,3,4,2,0,0,9,3.111,0,0,0,1,0,10,SCHULLER M
ENGR-216-504,2,7,3,2,0,14,2.642,0,0,0,0,0,14,SCHULLER M
ENGR-216-505,0,5,0,0,0,5,3.000,0,0,0,0,0,5,SCHULLER M
ENGR-216-506,3,5,5,0,0,13,2.846,0,0,0,0,0,13,SCHULLER M
ISEN-302-500,22,10,6,4,0,42,3.190,0,0,0,0,0,42,MALAVE C
MEEN-210-500,3,4,2,0,1,10,2.800,0,0,0,0,0,10,ALHAMIDI Y
MEEN-315-200,2,3,1,0,0,6,3.166,0,0,0,0,0,6,HASSAN I
MEEN-315-501,4,3,2,0,1,10,2.900,0,0,0,5,0,15,HASSAN I
MEEN-315-502,0,2,3,4,0,9,1.777,0,0,0,0,0,9,SADR R
MEEN-344-500,0,2,3,1,2,8,1.625,0,0,0,0,0,8,GUO B
MEEN-345-501,3,2,0,0,0,5,3.600,0,0,0,0,0,5,GUO B
MEEN-345-502,4,3,0,0,0,7,3.571,0,0,0,0,0,7,GUO B
MEEN-345-503,2,0,5,0,0,7,2.571,0,0,0,0,0,7,GUO B
MEEN-345-504,5,1,2,0,0,8,3.375,0,0,0,0,0,8,GUO B
MEEN-360-500,7,7,8,1,1,24,2.750,0,0,0,0,0,24,MANSOOR B
MEEN-361-501,1,5,2,0,0,8,2.875,0,0,0,0,0,8,MANSOOR B
MEEN-361-502,7,0,1,0,0,8,3.750,0,0,0,0,0,8,MANSOOR B
MEEN-361-504,1,5,0,0,0,6,3.166,0,0,0,0,0,6,MANSOOR B
MEEN-361-505,4,2,0,0,0,6,3.666,0,0,0,0,0,6,MANSOOR B
MEEN-364-501,0,1,8,0,0,9,2.111,0,0,0,1,0,10,KARKOUB M
MEEN-364-502,1,1,6,0,0,8,2.375,0,0,0,1,0,9,KARKOUB M
MEEN-364-503,0,0,6,2,0,8,1.750,0,0,0,2,0,10,KARKOUB M
MEEN-368-501,2,2,4,3,0,11,2.272,0,0,0,0,0,11,EL BORGI S
MEEN-368-502,8,9,5,3,0,25,2.880,0,0,0,0,0,25,MASAD E
MEEN-381-900,6,4,1,0,0,11,3.454,0,0,0,1,0,12,GUO B
MEEN-402-501,4,11,6,0,1,22,2.772,0,0,0,0,0,22,SCHULLER M
MEEN-402-502,7,7,0,0,0,14,3.500,0,0,0,0,0,14,SCHULLER M
MEEN-431-500,2,2,1,0,0,5,3.200,0,0,0,1,0,6,TAFRESHI R
MEEN-441-500,1,3,13,7,6,30,1.533,0,0,0,0,0,30,SCHULLER M
MEEN-444-500,6,7,1,0,0,14,3.357,0,0,0,2,0,16,EL BORGI S
MEEN-461-501,2,6,6,2,0,16,2.500,0,0,0,10,0,26,HASSAN I
MEEN-489-500,5,4,4,1,0,14,2.928,0,0,0,1,0,15,SADR R
DEPARTMENT TOTAL:,137,150,112,32,14,445,2.723,0,0,0,26,0,471,
GEOL-104-500,7,10,2,0,0,19,3.263,0,0,0,0,0,19,SEERS T
GEOL-104-501,0,5,2,1,1,9,2.222,0,0,0,0,0,9,SEERS T
PETE-201-500,25,0,0,0,0,25,4.000,0,0,0,0,0,25,AMANI M
PETE-311-502,4,2,1,0,0,7,3.428,0,0,0,0,0,7,ALYAFEI N
PETE-315-500,3,5,3,1,0,12,2.833,0,0,0,0,0,12,ELBASHIR N
PETE-321-500,11,6,1,0,0,18,3.555,0,0,0,0,0,18,FADLELMULA M
PETE-323-500,15,1,1,0,0,17,3.823,0,0,0,0,0,17,RABBANI H
PETE-324-500,6,6,3,0,0,15,3.200,1,0,0,0,0,16,RETNANTO A
PETE-325-500,4,5,1,0,0,10,3.300,0,0,0,0,0,10,RETNANTO A
PETE-325-501,3,2,2,0,0,7,3.142,1,0,0,0,0,8,RETNANTO A
PETE-336-500,14,7,1,0,0,22,3.590,0,0,0,0,0,22,RAHMAN M
PETE-355-500,14,3,1,0,0,18,3.722,0,0,0,0,0,18,AMANI M
PETE-402-500,10,2,0,0,0,12,3.833,0,0,0,0,0,12,RETNANTO A
PETE-489-500,5,0,0,0,0,5,4.000,0,0,0,0,0,5,RAHMAN M
PETE-489-501,7,0,0,0,0,7,4.000,0,0,0,1,0,8,ALYAFEI N
PETE-489-502,5,1,0,0,0,6,3.833,0,0,0,0,0,6,RABBANI H
PETE-491-524,5,0,0,0,0,5,4.000,0,0,0,1,0,6,RETNANTO A
DEPARTMENT TOTAL:,138,55,18,2,1,214,3.456,2,0,0,2,0,218,
COLLEGE TOTAL:,1179,710,513,121,102,2625,3.013,4,0,0,169,0,2798,
