Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHAR-871-301,35,0,0,0,0,35,4.000,0,0,0,0,35,ALONZO J
PHAR-873-300,74,0,0,0,0,74,4.000,0,0,0,0,74,PETERSON S
PHAR-873-301,34,1,0,0,0,35,3.971,0,0,0,0,35,PETERSON S
PHAR-875-300,23,34,17,0,0,74,3.081,0,0,0,0,74,BREMICK M
PHAR-875-301,5,18,12,0,0,35,2.800,0,0,0,0,35,BREMICK M
PHAR-876-300,10,3,0,0,0,13,3.769,0,0,0,0,13,ABU BAKER A
PHAR-876-302,8,3,1,0,0,12,3.583,0,0,0,0,12,ABU BAKER A
PHAR-876-303,5,0,0,0,0,5,4.000,0,0,0,0,5,ABU BAKER A
PHAR-877-300,7,1,0,0,1,9,3.444,0,0,0,0,9,ABU BAKER A
PHAR-877-302,9,0,0,0,0,9,4.000,0,0,0,0,9,ABU BAKER A
PHAR-877-303,5,0,0,0,0,5,4.000,0,0,0,0,5,ABU BAKER A
PHAR-878-300,5,0,0,0,0,5,4.000,0,0,0,0,5,ABU BAKER A
PHAR-878-302,6,0,0,0,0,6,4.000,0,0,0,0,6,ABU BAKER A
PHAR-879-300,9,2,0,0,0,11,3.818,0,0,0,0,11,ABU BAKER A
PHAR-879-302,12,1,0,0,0,13,3.923,0,0,0,0,13,ABU BAKER A
DEPARTMENT TOTAL:,1660,897,317,13,9,2896,3.333,6,0,0,2,2904,
COLLEGE TOTAL:,1660,897,317,13,9,2896,3.333,6,0,0,2,2904,
PHEO-600-697,4,1,0,0,0,5,3.800,0,0,0,0,5,BENDEN M
DEPARTMENT TOTAL:,4,1,0,0,0,5,3.800,0,0,0,0,5,
HPCH-640-600,10,1,0,0,0,11,3.909,0,0,0,0,11,TAI-SEALE T
DEPARTMENT TOTAL:,10,1,0,0,0,11,3.909,0,0,0,0,11,
COLLEGE TOTAL:,14,2,0,0,0,16,3.875,0,0,0,0,16,
