Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ISEN-302-500,16,19,6,2,4,47,2.872,0,0,0,0,0,47,MALAVE C
MEEN-221-500,4,7,6,0,0,17,2.882,0,0,0,0,0,17,MASAD E
MEEN-260-500,0,2,4,0,0,6,2.333,0,0,0,0,0,6,TAFRESHI R
MEEN-315-501,3,9,7,1,5,25,2.160,0,0,0,0,0,25,GUO B
MEEN-344-500,0,1,3,1,2,7,1.428,0,0,0,0,0,7,SADR R
MEEN-363-500,0,4,1,0,1,6,2.333,0,0,0,0,0,6,KERIMOGLU D
MEEN-364-501,1,1,4,0,1,7,2.142,0,0,0,0,0,7,KARKOUB M
MEEN-364-502,2,4,4,0,0,10,2.800,0,0,0,0,0,10,KARKOUB M
MEEN-368-501,9,10,9,2,0,30,2.866,0,0,0,0,0,30,EL BORGI S
MEEN-368-502,7,8,5,0,0,20,3.100,0,0,0,0,0,20,EL BORGI S
MEEN-381-900,15,6,2,0,0,23,3.565,0,0,0,0,0,23,MASAD E
MEEN-402-501,11,9,4,1,0,25,3.200,0,0,0,0,0,25,SCHULLER M
MEEN-402-502,4,9,1,0,0,14,3.214,0,0,0,0,0,14,SCHULLER M
MEEN-441-500,4,4,0,0,0,8,3.500,0,0,0,0,0,8,ALHAMIDI Y
MEEN-444-500,8,0,1,0,0,9,3.777,0,0,0,0,0,9,EL BORGI S
MEEN-461-500,8,2,6,0,0,16,3.125,0,0,0,0,0,16,HASSAN I
MEEN-464-501,7,0,0,0,0,7,4.000,0,0,0,0,0,7,SADR R
MEEN-464-503,7,3,0,0,0,10,3.700,0,0,0,0,0,10,SADR R
MEEN-475-501,7,7,0,0,0,14,3.500,0,0,0,0,0,14,MANSOOR B
MEEN-475-502,8,4,1,0,0,13,3.538,0,0,0,0,0,13,MANSOOR B
GEOL-104-500,2,12,1,0,1,16,2.875,0,0,0,0,0,16,SEERS T
PETE-201-500,19,1,0,0,0,20,3.950,0,0,0,0,0,20,AMANI M
PETE-311-500,9,0,0,0,0,9,4.000,0,0,0,0,0,9,ALYAFEI N
PETE-321-500,4,3,3,0,0,10,3.100,0,0,0,0,0,10,FADLELMULA M
PETE-323-500,5,4,1,0,0,10,3.400,0,0,0,0,0,10,GUERILLOT D
PETE-324-500,4,2,4,0,0,10,3.000,0,0,0,0,0,10,RETNANTO A
PETE-325-500,3,4,4,0,0,11,2.909,0,0,0,0,0,11,RETNANTO A
PETE-336-500,6,2,1,0,0,9,3.555,0,0,0,0,0,9,GUERILLOT D
PETE-355-500,8,2,0,0,0,10,3.800,0,0,0,0,0,10,AMANI M
PETE-402-500,8,1,0,0,0,9,3.888,0,0,0,0,0,9,RETNANTO A
PETE-412-500,5,2,2,0,0,9,3.333,0,0,0,2,0,11,RAHMAN M
PETE-489-501,2,4,3,1,0,10,2.700,0,0,0,0,0,10,ELBASHIR N
PETE-489-503,9,1,0,0,0,10,3.900,0,0,0,0,0,10,ALYAFEI N
DEPARTMENT TOTAL:,84,38,19,1,1,143,3.344,0,0,0,2,0,145
COLLEGE TOTAL:,1112,814,400,83,55,2464,3.149,8,2,0,13,1,2488
