Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHAR-764-313,5,0,0,0,0,5,4.000,0,0,0,0,5,WATZAK B
PHAR-766-300,7,0,0,0,0,7,4.000,0,0,0,0,7,JOSEPH M
PHAR-771-300,23,0,0,0,0,23,4.000,0,0,0,0,23,EVERETT-HOUSER J
PHAR-777-300,65,8,1,0,0,74,3.864,0,0,0,0,74,HOLDER E
PHAR-777-301,41,1,0,0,0,42,3.976,0,0,0,0,42,HOLDER E
PHAR-785-302,7,0,0,0,0,7,4.000,0,0,0,0,7,PETERSON S
PHAR-789-301,5,4,0,0,0,9,3.555,0,0,0,0,9,DANIELS L
PHAR-789-306,5,0,0,0,0,5,4.000,0,0,0,0,5,CASTRO J
PHAR-804-300,28,51,5,0,0,84,3.273,0,0,0,0,84,PETERSON S
PHAR-804-301,16,8,2,0,0,26,3.538,0,0,0,0,26,PETERSON S
PHAR-810-300,23,39,12,0,0,74,3.148,0,0,0,0,74,PETERSON S
PHAR-810-301,8,20,6,0,0,34,3.058,1,0,0,0,35,PETERSON S
PHAR-811-300,15,40,19,0,0,74,2.945,0,0,0,0,74,ALYISMAIL H
PHAR-811-301,5,18,12,0,0,35,2.800,0,0,0,0,35,ALYISMAIL H
PHAR-820-300,19,3,0,0,0,22,3.863,0,0,0,0,22,ABU BAKER A
PHAR-820-301,7,1,0,0,0,8,3.875,1,0,0,0,9,ABU BAKER A
PHAR-820-302,14,3,0,0,0,17,3.823,0,0,0,0,17,ABU BAKER A
PHAR-820-304,8,0,0,0,0,8,4.000,0,0,0,1,9,ABU BAKER A
PHAR-821-300,7,3,0,0,0,10,3.700,1,0,0,0,11,ABU BAKER A
PHAR-821-302,11,1,1,0,0,13,3.769,0,0,0,0,13,ABU BAKER A
PHAR-821-303,5,0,0,0,0,5,4.000,0,0,0,0,5,ABU BAKER A
PHAR-821-304,16,2,0,0,0,18,3.888,1,0,0,0,19,ABU BAKER A
PHAR-841-300,39,32,3,0,0,74,3.486,0,0,0,0,74,HUTCHISON R
PHAR-841-301,15,19,1,0,0,35,3.400,0,0,0,0,35,HUTCHISON R
PHAR-842-300,40,31,3,0,0,74,3.500,0,0,0,0,74,CASTRO J
PHAR-842-301,13,22,0,0,0,35,3.371,0,0,0,0,35,CASTRO J
PHAR-872-300,45,29,0,0,0,74,3.608,0,0,0,0,74,MILLER M
PHAR-872-301,28,7,0,0,0,35,3.800,0,0,0,0,35,MILLER M
PHAR-876-300,6,4,1,0,1,12,3.166,0,0,0,0,12,ABU BAKER A
PHAR-876-302,11,2,0,0,0,13,3.846,0,0,0,0,13,ABU BAKER A
PHAR-876-304,8,3,0,0,0,11,3.727,0,0,0,0,11,ABU BAKER A
PHAR-877-300,15,0,0,0,0,15,4.000,0,0,0,0,15,ABU BAKER A
PHAR-877-302,10,0,2,0,1,13,3.384,0,0,0,0,13,ABU BAKER A
PHAR-877-303,5,0,1,0,0,6,3.666,0,0,0,0,6,ABU BAKER A
PHAR-877-304,11,3,0,0,0,14,3.785,2,0,0,0,16,ABU BAKER A
PHAR-878-300,10,1,0,0,1,12,3.583,0,0,0,0,12,ABU BAKER A
PHAR-878-301,5,1,1,0,0,7,3.571,0,0,0,0,7,ABU BAKER A
PHAR-878-302,10,2,0,0,0,12,3.833,0,0,0,0,12,ABU BAKER A
PHAR-878-304,7,1,0,0,0,8,3.875,1,0,0,0,9,ABU BAKER A
PHAR-878-305,5,1,0,0,0,6,3.833,0,0,0,0,6,ABU BAKER A
PHAR-879-300,10,0,0,0,0,10,4.000,0,0,0,0,10,ABU BAKER A
PHAR-879-302,13,2,0,0,0,15,3.866,0,0,0,0,15,ABU BAKER A
PHAR-879-304,13,1,0,0,0,14,3.928,0,0,0,0,14,ABU BAKER A
DEPARTMENT TOTAL:,1253,956,417,26,8,2660,3.257,8,0,0,1,2669,
COLLEGE TOTAL:,1253,956,417,26,8,2660,3.257,8,0,0,1,2669,
HPCH-603-699,29,7,0,0,0,36,3.805,0,0,0,0,36,TAI-SEALE T
DEPARTMENT TOTAL:,29,7,0,0,0,36,3.805,0,0,0,0,36,
COLLEGE TOTAL:,29,7,0,0,0,36,3.805,0,0,0,0,36,
